Uniprot_ID	HPO-Term-ID
ARI1B_HUMAN	HP:0000722
ARI1B_HUMAN	HP:0030680
ARI1B_HUMAN	HP:0000729
ARI1B_HUMAN	HP:0000218
ARI1B_HUMAN	HP:0000219
ARI1B_HUMAN	HP:0001249
ARI1B_HUMAN	HP:0001250
ARI1B_HUMAN	HP:0004322
ARI1B_HUMAN	HP:0003298
ARI1B_HUMAN	HP:0003042
ARI1B_HUMAN	HP:0000483
ARI1B_HUMAN	HP:0001252
ARI1B_HUMAN	HP:0001508
ARI1B_HUMAN	HP:0000486
ARI1B_HUMAN	HP:0008678
ARI1B_HUMAN	HP:0001511
ARI1B_HUMAN	HP:0001256
ARI1B_HUMAN	HP:0000494
ARI1B_HUMAN	HP:0001263
ARI1B_HUMAN	HP:0005108
ARI1B_HUMAN	HP:0002808
ARI1B_HUMAN	HP:0000504
ARI1B_HUMAN	HP:0000505
ARI1B_HUMAN	HP:0001274
ARI1B_HUMAN	HP:0000508
ARI1B_HUMAN	HP:0000252
KDIS_HUMAN	HP:0001347
KDIS_HUMAN	HP:0000006
KDIS_HUMAN	HP:0002119
KDIS_HUMAN	HP:0011400
KDIS_HUMAN	HP:0003593
KDIS_HUMAN	HP:0002059
KDIS_HUMAN	HP:0001357
KDIS_HUMAN	HP:0002509
KDIS_HUMAN	HP:0002194
KDIS_HUMAN	HP:0011220
KDIS_HUMAN	HP:0001561
KDIS_HUMAN	HP:0000540
KDIS_HUMAN	HP:0002079
KDIS_HUMAN	HP:0025312
KDIS_HUMAN	HP:0012448
KDIS_HUMAN	HP:0001249
KDIS_HUMAN	HP:0000483
KDIS_HUMAN	HP:0000293
KDIS_HUMAN	HP:0008936
KDIS_HUMAN	HP:0001513
KDIS_HUMAN	HP:0000490
KDIS_HUMAN	HP:0001258
KDIS_HUMAN	HP:0007020
KDIS_HUMAN	HP:0006956
KDIS_HUMAN	HP:0000750
KDIS_HUMAN	HP:0007663
KDIS_HUMAN	HP:0001263
KDIS_HUMAN	HP:0000565
KDIS_HUMAN	HP:0001338
KDIS_HUMAN	HP:0000639
NLGNX_HUMAN	HP:0003745
NLGNX_HUMAN	HP:0001249
NLGNX_HUMAN	HP:0001250
NLGNX_HUMAN	HP:0003621
NLGNX_HUMAN	HP:0011463
NLGNX_HUMAN	HP:0003144
NLGNX_HUMAN	HP:0001417
NLGNX_HUMAN	HP:0000717
NLGNX_HUMAN	HP:0000750
NLGNX_HUMAN	HP:0001425
NLGNX_HUMAN	HP:0000721
NLGNX_HUMAN	HP:0002353
NLGNX_HUMAN	HP:0001426
NLGNX_HUMAN	HP:0000723
NLGNX_HUMAN	HP:0000758
NLGNX_HUMAN	HP:0000728
NLGNX_HUMAN	HP:0000732
NLGNX_HUMAN	HP:0002332
NLGNX_HUMAN	HP:0000733
SYAM_HUMAN	HP:0002371
SYAM_HUMAN	HP:0006980
SYAM_HUMAN	HP:0002180
SYAM_HUMAN	HP:0000007
SYAM_HUMAN	HP:0002186
SYAM_HUMAN	HP:0000716
SYAM_HUMAN	HP:0008209
SYAM_HUMAN	HP:0000726
SYAM_HUMAN	HP:0003676
SYAM_HUMAN	HP:0001251
SYAM_HUMAN	HP:0001508
SYAM_HUMAN	HP:0001639
SYAM_HUMAN	HP:0002151
SYAM_HUMAN	HP:0001257
SYAM_HUMAN	HP:0002089
SYAM_HUMAN	HP:0001260
SYAM_HUMAN	HP:0002353
SYAM_HUMAN	HP:0001522
SYAM_HUMAN	HP:0001332
SYAM_HUMAN	HP:0001272
SYAM_HUMAN	HP:0003128
SYAM_HUMAN	HP:0001337
SYAM_HUMAN	HP:0006970
SYAM_HUMAN	HP:0003324
SYAM_HUMAN	HP:0000639
COG6_HUMAN	HP:0002240
COG6_HUMAN	HP:0000962
COG6_HUMAN	HP:0001413
COG6_HUMAN	HP:0000966
COG6_HUMAN	HP:0000007
COG6_HUMAN	HP:0002119
COG6_HUMAN	HP:0001290
COG6_HUMAN	HP:0002059
COG6_HUMAN	HP:0000972
COG6_HUMAN	HP:0012301
COG6_HUMAN	HP:0001744
COG6_HUMAN	HP:0007185
COG6_HUMAN	HP:0001873
COG6_HUMAN	HP:0001876
COG6_HUMAN	HP:0000278
COG6_HUMAN	HP:0002904
COG6_HUMAN	HP:0004313
COG6_HUMAN	HP:0006297
COG6_HUMAN	HP:0000286
COG6_HUMAN	HP:0002910
COG6_HUMAN	HP:0000670
COG6_HUMAN	HP:0002719
COG6_HUMAN	HP:0002721
COG6_HUMAN	HP:0001249
COG6_HUMAN	HP:0001250
COG6_HUMAN	HP:0100259
COG6_HUMAN	HP:0001508
COG6_HUMAN	HP:0001892
COG6_HUMAN	HP:0001511
COG6_HUMAN	HP:0008936
COG6_HUMAN	HP:0002028
COG6_HUMAN	HP:0000750
COG6_HUMAN	HP:0001263
COG6_HUMAN	HP:0001903
COG6_HUMAN	HP:0001522
COG6_HUMAN	HP:0000114
COG6_HUMAN	HP:0001396
COG6_HUMAN	HP:0002037
COG6_HUMAN	HP:0003577
COG6_HUMAN	HP:0005435
COG6_HUMAN	HP:0001403
COG6_HUMAN	HP:0000252
RHG31_HUMAN	HP:0010624
RHG31_HUMAN	HP:0001792
RHG31_HUMAN	HP:0001409
RHG31_HUMAN	HP:0001156
RHG31_HUMAN	HP:0001541
RHG31_HUMAN	HP:0008070
RHG31_HUMAN	HP:0000518
RHG31_HUMAN	HP:0000006
RHG31_HUMAN	HP:0010760
RHG31_HUMAN	HP:0001290
RHG31_HUMAN	HP:0001163
RHG31_HUMAN	HP:0001804
RHG31_HUMAN	HP:0001171
RHG31_HUMAN	HP:0001302
RHG31_HUMAN	HP:0001817
RHG31_HUMAN	HP:0009882
RHG31_HUMAN	HP:0002079
RHG31_HUMAN	HP:0004383
RHG31_HUMAN	HP:0001057
RHG31_HUMAN	HP:0002084
RHG31_HUMAN	HP:0007589
RHG31_HUMAN	HP:0007590
RHG31_HUMAN	HP:0002092
RHG31_HUMAN	HP:0000175
RHG31_HUMAN	HP:0002353
RHG31_HUMAN	HP:0002612
RHG31_HUMAN	HP:0000565
RHG31_HUMAN	HP:0000822
RHG31_HUMAN	HP:0000568
RHG31_HUMAN	HP:0006970
RHG31_HUMAN	HP:0100026
RHG31_HUMAN	HP:0030011
RHG31_HUMAN	HP:0001596
RHG31_HUMAN	HP:0002239
RHG31_HUMAN	HP:0004415
RHG31_HUMAN	HP:0000965
RHG31_HUMAN	HP:0004935
RHG31_HUMAN	HP:0002119
RHG31_HUMAN	HP:0000204
RHG31_HUMAN	HP:0002126
RHG31_HUMAN	HP:0001873
RHG31_HUMAN	HP:0001362
RHG31_HUMAN	HP:0004050
RHG31_HUMAN	HP:0002132
RHG31_HUMAN	HP:0006101
RHG31_HUMAN	HP:0001622
RHG31_HUMAN	HP:0001882
RHG31_HUMAN	HP:0001883
RHG31_HUMAN	HP:0001629
RHG31_HUMAN	HP:0001631
RHG31_HUMAN	HP:0001249
RHG31_HUMAN	HP:0001250
RHG31_HUMAN	HP:0001762
RHG31_HUMAN	HP:0001636
RHG31_HUMAN	HP:0001508
RHG31_HUMAN	HP:0001252
RHG31_HUMAN	HP:0000486
RHG31_HUMAN	HP:0001641
RHG31_HUMAN	HP:0001642
RHG31_HUMAN	HP:0001770
RHG31_HUMAN	HP:0002539
RHG31_HUMAN	HP:0000238
RHG31_HUMAN	HP:0001263
RHG31_HUMAN	HP:0001647
RHG31_HUMAN	HP:0001394
RHG31_HUMAN	HP:0001650
RHG31_HUMAN	HP:0001269
RHG31_HUMAN	HP:0002040
RHG31_HUMAN	HP:0001276
RHG31_HUMAN	HP:0000252
RHG31_HUMAN	HP:0002558
HECW2_HUMAN	HP:0031936
HECW2_HUMAN	HP:0000006
HECW2_HUMAN	HP:0002119
HECW2_HUMAN	HP:0001290
HECW2_HUMAN	HP:0002059
HECW2_HUMAN	HP:0000463
HECW2_HUMAN	HP:0001999
HECW2_HUMAN	HP:0000400
HECW2_HUMAN	HP:0002705
HECW2_HUMAN	HP:0045075
HECW2_HUMAN	HP:0011220
HECW2_HUMAN	HP:0011800
HECW2_HUMAN	HP:0000729
HECW2_HUMAN	HP:0000154
HECW2_HUMAN	HP:0000414
HECW2_HUMAN	HP:0000286
HECW2_HUMAN	HP:0005280
HECW2_HUMAN	HP:0040288
HECW2_HUMAN	HP:0001249
HECW2_HUMAN	HP:0100704
HECW2_HUMAN	HP:0001250
HECW2_HUMAN	HP:0000486
HECW2_HUMAN	HP:0000490
HECW2_HUMAN	HP:0000938
HECW2_HUMAN	HP:0100716
HECW2_HUMAN	HP:0001263
HECW2_HUMAN	HP:0002353
HECW2_HUMAN	HP:0000179
HECW2_HUMAN	HP:0100023
HECW2_HUMAN	HP:0000506
HECW2_HUMAN	HP:0000508
HECW2_HUMAN	HP:0000574
HECW2_HUMAN	HP:0000639
SRGP1_HUMAN	HP:0001939
SRGP1_HUMAN	HP:0001428
SRGP1_HUMAN	HP:0000006
SRGP1_HUMAN	HP:0040198
SRGP1_HUMAN	HP:0006731
PCD19_HUMAN	HP:0010818
PCD19_HUMAN	HP:0010819
PCD19_HUMAN	HP:0100738
PCD19_HUMAN	HP:0002373
PCD19_HUMAN	HP:0000709
PCD19_HUMAN	HP:0002376
PCD19_HUMAN	HP:0003593
PCD19_HUMAN	HP:0002121
PCD19_HUMAN	HP:0001417
PCD19_HUMAN	HP:0002123
PCD19_HUMAN	HP:0002187
PCD19_HUMAN	HP:0025356
PCD19_HUMAN	HP:0000718
PCD19_HUMAN	HP:0011151
PCD19_HUMAN	HP:0002384
PCD19_HUMAN	HP:0012433
PCD19_HUMAN	HP:0000722
PCD19_HUMAN	HP:0002069
PCD19_HUMAN	HP:0002133
PCD19_HUMAN	HP:0012758
PCD19_HUMAN	HP:0000729
PCD19_HUMAN	HP:0002266
PCD19_HUMAN	HP:0000992
PCD19_HUMAN	HP:0001249
PCD19_HUMAN	HP:0011169
PCD19_HUMAN	HP:0001251
PCD19_HUMAN	HP:0000739
PCD19_HUMAN	HP:0001252
PCD19_HUMAN	HP:0011172
PCD19_HUMAN	HP:0007334
PCD19_HUMAN	HP:0002342
PCD19_HUMAN	HP:0007270
PCD19_HUMAN	HP:0100710
PCD19_HUMAN	HP:0040168
PCD19_HUMAN	HP:0001256
PCD19_HUMAN	HP:0000750
PCD19_HUMAN	HP:0001263
PCD19_HUMAN	HP:0000752
PCD19_HUMAN	HP:0010864
PCD19_HUMAN	HP:0002353
PCD19_HUMAN	HP:0001270
PCD19_HUMAN	HP:0001337
PCD19_HUMAN	HP:0007359
HACE1_HUMAN	HP:0000007
HACE1_HUMAN	HP:0011401
HACE1_HUMAN	HP:0001290
HACE1_HUMAN	HP:0002827
HACE1_HUMAN	HP:0002059
HACE1_HUMAN	HP:0002061
HACE1_HUMAN	HP:0002317
HACE1_HUMAN	HP:0000020
HACE1_HUMAN	HP:0002069
HACE1_HUMAN	HP:0000407
HACE1_HUMAN	HP:0004375
HACE1_HUMAN	HP:0002714
HACE1_HUMAN	HP:0011166
HACE1_HUMAN	HP:0002079
HACE1_HUMAN	HP:0012448
HACE1_HUMAN	HP:0000545
HACE1_HUMAN	HP:0000556
HACE1_HUMAN	HP:0002355
HACE1_HUMAN	HP:0001332
HACE1_HUMAN	HP:0008373
HACE1_HUMAN	HP:0000316
HACE1_HUMAN	HP:0002376
HACE1_HUMAN	HP:0011976
HACE1_HUMAN	HP:0002123
HACE1_HUMAN	HP:0002515
HACE1_HUMAN	HP:0002136
HACE1_HUMAN	HP:0002650
HACE1_HUMAN	HP:0012762
HACE1_HUMAN	HP:0001249
HACE1_HUMAN	HP:0025313
HACE1_HUMAN	HP:0001762
HACE1_HUMAN	HP:0004322
HACE1_HUMAN	HP:0001250
HACE1_HUMAN	HP:0001251
HACE1_HUMAN	HP:0001252
HACE1_HUMAN	HP:0000486
HACE1_HUMAN	HP:0008936
HACE1_HUMAN	HP:0001513
HACE1_HUMAN	HP:0000490
HACE1_HUMAN	HP:0010219
HACE1_HUMAN	HP:0002540
HACE1_HUMAN	HP:0001260
HACE1_HUMAN	HP:0007020
HACE1_HUMAN	HP:0000750
HACE1_HUMAN	HP:0001263
HACE1_HUMAN	HP:0031087
HACE1_HUMAN	HP:0002808
HACE1_HUMAN	HP:0002938
HACE1_HUMAN	HP:0000252
MIB1_HUMAN	HP:0011664
MIB1_HUMAN	HP:0000006
MIB1_HUMAN	HP:0030682
ALPK3_HUMAN	HP:0001653
ALPK3_HUMAN	HP:0000007
ALPK3_HUMAN	HP:0001640
ALPK3_HUMAN	HP:0001657
ALPK3_HUMAN	HP:0005180
ALPK3_HUMAN	HP:0001789
WDR35_HUMAN	HP:0000256
WDR35_HUMAN	HP:0001539
WDR35_HUMAN	HP:0000773
WDR35_HUMAN	HP:0001541
WDR35_HUMAN	HP:0000774
WDR35_HUMAN	HP:0000518
WDR35_HUMAN	HP:0000007
WDR35_HUMAN	HP:0000268
WDR35_HUMAN	HP:0008716
WDR35_HUMAN	HP:0000269
WDR35_HUMAN	HP:0045075
WDR35_HUMAN	HP:0000278
WDR35_HUMAN	HP:0000023
WDR35_HUMAN	HP:0011800
WDR35_HUMAN	HP:0001561
WDR35_HUMAN	HP:0001305
WDR35_HUMAN	HP:0000028
WDR35_HUMAN	HP:0000286
WDR35_HUMAN	HP:0008736
WDR35_HUMAN	HP:0000289
WDR35_HUMAN	HP:0000545
WDR35_HUMAN	HP:0000293
WDR35_HUMAN	HP:0002089
WDR35_HUMAN	HP:0001321
WDR35_HUMAN	HP:0004397
WDR35_HUMAN	HP:0002093
WDR35_HUMAN	HP:0000047
WDR35_HUMAN	HP:0008499
WDR35_HUMAN	HP:0002612
WDR35_HUMAN	HP:0002613
WDR35_HUMAN	HP:0000822
WDR35_HUMAN	HP:0010297
WDR35_HUMAN	HP:0000316
WDR35_HUMAN	HP:0010812
WDR35_HUMAN	HP:0005692
WDR35_HUMAN	HP:0000062
WDR35_HUMAN	HP:0000319
WDR35_HUMAN	HP:0011330
WDR35_HUMAN	HP:0010306
WDR35_HUMAN	HP:0010564
WDR35_HUMAN	HP:0000581
WDR35_HUMAN	HP:0000582
WDR35_HUMAN	HP:0001357
WDR35_HUMAN	HP:0011090
WDR35_HUMAN	HP:0000083
WDR35_HUMAN	HP:0001363
WDR35_HUMAN	HP:0005716
WDR35_HUMAN	HP:0000341
WDR35_HUMAN	HP:0006487
WDR35_HUMAN	HP:0000343
WDR35_HUMAN	HP:0002904
WDR35_HUMAN	HP:0000089
WDR35_HUMAN	HP:0000601
WDR35_HUMAN	HP:0000347
WDR35_HUMAN	HP:0000348
WDR35_HUMAN	HP:0002910
WDR35_HUMAN	HP:0000107
WDR35_HUMAN	HP:0001643
WDR35_HUMAN	HP:0001388
WDR35_HUMAN	HP:0003180
WDR35_HUMAN	HP:0000369
WDR35_HUMAN	HP:0000113
WDR35_HUMAN	HP:0004209
WDR35_HUMAN	HP:0000882
WDR35_HUMAN	HP:0001395
WDR35_HUMAN	HP:0001396
WDR35_HUMAN	HP:0002676
WDR35_HUMAN	HP:0002164
WDR35_HUMAN	HP:0001655
WDR35_HUMAN	HP:0000888
WDR35_HUMAN	HP:0000377
WDR35_HUMAN	HP:0000126
WDR35_HUMAN	HP:0000639
WDR35_HUMAN	HP:0001408
WDR35_HUMAN	HP:0001156
WDR35_HUMAN	HP:0030084
WDR35_HUMAN	HP:0008070
WDR35_HUMAN	HP:0001159
WDR35_HUMAN	HP:0001162
WDR35_HUMAN	HP:0000653
WDR35_HUMAN	HP:0009106
WDR35_HUMAN	HP:0001941
WDR35_HUMAN	HP:0001177
WDR35_HUMAN	HP:0009882
WDR35_HUMAN	HP:0000668
WDR35_HUMAN	HP:0005280
WDR35_HUMAN	HP:0100259
WDR35_HUMAN	HP:0002213
WDR35_HUMAN	HP:0002983
WDR35_HUMAN	HP:0000679
WDR35_HUMAN	HP:0008873
WDR35_HUMAN	HP:0000682
WDR35_HUMAN	HP:0000939
WDR35_HUMAN	HP:0000940
WDR35_HUMAN	HP:0000175
WDR35_HUMAN	HP:0000687
WDR35_HUMAN	HP:0000431
WDR35_HUMAN	HP:0001712
WDR35_HUMAN	HP:0000944
WDR35_HUMAN	HP:0003762
WDR35_HUMAN	HP:0000691
WDR35_HUMAN	HP:0006580
WDR35_HUMAN	HP:0004279
WDR35_HUMAN	HP:0000445
WDR35_HUMAN	HP:0002240
WDR35_HUMAN	HP:0008388
WDR35_HUMAN	HP:0003270
WDR35_HUMAN	HP:0030151
WDR35_HUMAN	HP:0000968
WDR35_HUMAN	HP:0000200
WDR35_HUMAN	HP:0008905
WDR35_HUMAN	HP:0010442
WDR35_HUMAN	HP:0000204
WDR35_HUMAN	HP:0000973
WDR35_HUMAN	HP:0006349
WDR35_HUMAN	HP:0000463
WDR35_HUMAN	HP:0001231
WDR35_HUMAN	HP:0001744
WDR35_HUMAN	HP:0003026
WDR35_HUMAN	HP:0003027
WDR35_HUMAN	HP:0001748
WDR35_HUMAN	HP:0006101
WDR35_HUMAN	HP:0000470
WDR35_HUMAN	HP:0002006
WDR35_HUMAN	HP:0002007
WDR35_HUMAN	HP:0030680
WDR35_HUMAN	HP:0000218
WDR35_HUMAN	HP:0000476
WDR35_HUMAN	HP:0045025
WDR35_HUMAN	HP:0004322
WDR35_HUMAN	HP:0002023
WDR35_HUMAN	HP:0000232
WDR35_HUMAN	HP:0100840
WDR35_HUMAN	HP:0001773
WDR35_HUMAN	HP:0001263
WDR35_HUMAN	HP:0002032
WDR35_HUMAN	HP:0006644
WDR35_HUMAN	HP:0004599
WDR35_HUMAN	HP:0000506
WDR35_HUMAN	HP:0001274
WDR35_HUMAN	HP:0001789
WDR35_HUMAN	HP:0000767
C2D2A_HUMAN	HP:0000256
C2D2A_HUMAN	HP:0000003
C2D2A_HUMAN	HP:0000518
C2D2A_HUMAN	HP:0000007
C2D2A_HUMAN	HP:0001288
C2D2A_HUMAN	HP:0003593
C2D2A_HUMAN	HP:0001290
C2D2A_HUMAN	HP:0000528
C2D2A_HUMAN	HP:0100626
C2D2A_HUMAN	HP:0002323
C2D2A_HUMAN	HP:0000276
C2D2A_HUMAN	HP:0000532
C2D2A_HUMAN	HP:0000023
C2D2A_HUMAN	HP:0001305
C2D2A_HUMAN	HP:0001562
C2D2A_HUMAN	HP:0000028
C2D2A_HUMAN	HP:0002084
C2D2A_HUMAN	HP:0002085
C2D2A_HUMAN	HP:0000037
C2D2A_HUMAN	HP:0000293
C2D2A_HUMAN	HP:0001829
C2D2A_HUMAN	HP:0002342
C2D2A_HUMAN	HP:0001830
C2D2A_HUMAN	HP:0001320
C2D2A_HUMAN	HP:0002089
C2D2A_HUMAN	HP:0000812
C2D2A_HUMAN	HP:0000556
C2D2A_HUMAN	HP:0006706
C2D2A_HUMAN	HP:0002612
C2D2A_HUMAN	HP:0000822
C2D2A_HUMAN	HP:0000567
C2D2A_HUMAN	HP:0000311
C2D2A_HUMAN	HP:0010295
C2D2A_HUMAN	HP:0002104
C2D2A_HUMAN	HP:0000568
C2D2A_HUMAN	HP:0001337
C2D2A_HUMAN	HP:0002617
C2D2A_HUMAN	HP:0000316
C2D2A_HUMAN	HP:0001347
C2D2A_HUMAN	HP:0000068
C2D2A_HUMAN	HP:0004422
C2D2A_HUMAN	HP:0002119
C2D2A_HUMAN	HP:0000073
C2D2A_HUMAN	HP:0000588
C2D2A_HUMAN	HP:0000589
C2D2A_HUMAN	HP:0002896
C2D2A_HUMAN	HP:0000083
C2D2A_HUMAN	HP:0000340
C2D2A_HUMAN	HP:0006487
C2D2A_HUMAN	HP:0002650
C2D2A_HUMAN	HP:0000090
C2D2A_HUMAN	HP:0001883
C2D2A_HUMAN	HP:0000347
C2D2A_HUMAN	HP:0002910
C2D2A_HUMAN	HP:0000864
C2D2A_HUMAN	HP:0000612
C2D2A_HUMAN	HP:0000618
C2D2A_HUMAN	HP:0000107
C2D2A_HUMAN	HP:0000112
C2D2A_HUMAN	HP:0000368
C2D2A_HUMAN	HP:0000369
C2D2A_HUMAN	HP:0001394
C2D2A_HUMAN	HP:0002419
C2D2A_HUMAN	HP:0001395
C2D2A_HUMAN	HP:0008053
C2D2A_HUMAN	HP:0100732
C2D2A_HUMAN	HP:0000639
C2D2A_HUMAN	HP:0005248
C2D2A_HUMAN	HP:0001408
C2D2A_HUMAN	HP:0001409
C2D2A_HUMAN	HP:0000647
C2D2A_HUMAN	HP:0000648
C2D2A_HUMAN	HP:0001161
C2D2A_HUMAN	HP:0001162
C2D2A_HUMAN	HP:0000657
C2D2A_HUMAN	HP:0001425
C2D2A_HUMAN	HP:0001177
C2D2A_HUMAN	HP:0000154
C2D2A_HUMAN	HP:0001438
C2D2A_HUMAN	HP:0001696
C2D2A_HUMAN	HP:0006817
C2D2A_HUMAN	HP:0008872
C2D2A_HUMAN	HP:0000426
C2D2A_HUMAN	HP:0000175
C2D2A_HUMAN	HP:0007360
C2D2A_HUMAN	HP:0002240
C2D2A_HUMAN	HP:0001737
C2D2A_HUMAN	HP:0000457
C2D2A_HUMAN	HP:0007370
C2D2A_HUMAN	HP:0000202
C2D2A_HUMAN	HP:0002251
C2D2A_HUMAN	HP:0000204
C2D2A_HUMAN	HP:0000463
C2D2A_HUMAN	HP:0001744
C2D2A_HUMAN	HP:0001746
C2D2A_HUMAN	HP:0008659
C2D2A_HUMAN	HP:0001747
C2D2A_HUMAN	HP:0006870
C2D2A_HUMAN	HP:0030680
C2D2A_HUMAN	HP:0000729
C2D2A_HUMAN	HP:0010459
C2D2A_HUMAN	HP:0002269
C2D2A_HUMAN	HP:0000221
C2D2A_HUMAN	HP:0001249
C2D2A_HUMAN	HP:0001250
C2D2A_HUMAN	HP:0000482
C2D2A_HUMAN	HP:0001762
C2D2A_HUMAN	HP:0001251
C2D2A_HUMAN	HP:0000483
C2D2A_HUMAN	HP:0001252
C2D2A_HUMAN	HP:0002789
C2D2A_HUMAN	HP:0000486
C2D2A_HUMAN	HP:0001510
C2D2A_HUMAN	HP:0001257
C2D2A_HUMAN	HP:0000238
C2D2A_HUMAN	HP:0001263
C2D2A_HUMAN	HP:0002553
C2D2A_HUMAN	HP:0000505
C2D2A_HUMAN	HP:0000508
C2D2A_HUMAN	HP:0000252
C2D2A_HUMAN	HP:0000510
IFT80_HUMAN	HP:0000256
IFT80_HUMAN	HP:0001539
IFT80_HUMAN	HP:0001156
IFT80_HUMAN	HP:0000772
IFT80_HUMAN	HP:0000773
IFT80_HUMAN	HP:0000774
IFT80_HUMAN	HP:0000518
IFT80_HUMAN	HP:0000007
IFT80_HUMAN	HP:0001162
IFT80_HUMAN	HP:0008716
IFT80_HUMAN	HP:0001169
IFT80_HUMAN	HP:0009106
IFT80_HUMAN	HP:0007703
IFT80_HUMAN	HP:0001305
IFT80_HUMAN	HP:0001177
IFT80_HUMAN	HP:0000028
IFT80_HUMAN	HP:0000286
IFT80_HUMAN	HP:0005280
IFT80_HUMAN	HP:0008736
IFT80_HUMAN	HP:0001830
IFT80_HUMAN	HP:0002983
IFT80_HUMAN	HP:0008872
IFT80_HUMAN	HP:0002089
IFT80_HUMAN	HP:0001321
IFT80_HUMAN	HP:0008873
IFT80_HUMAN	HP:0002093
IFT80_HUMAN	HP:0004397
IFT80_HUMAN	HP:0006703
IFT80_HUMAN	HP:0000944
IFT80_HUMAN	HP:0003762
IFT80_HUMAN	HP:0002612
IFT80_HUMAN	HP:0004279
IFT80_HUMAN	HP:0010297
IFT80_HUMAN	HP:0000445
IFT80_HUMAN	HP:0000062
IFT80_HUMAN	HP:0010049
IFT80_HUMAN	HP:0010306
IFT80_HUMAN	HP:0010564
IFT80_HUMAN	HP:0003270
IFT80_HUMAN	HP:0008905
IFT80_HUMAN	HP:0000204
IFT80_HUMAN	HP:0003027
IFT80_HUMAN	HP:0000083
IFT80_HUMAN	HP:0010579
IFT80_HUMAN	HP:0002644
IFT80_HUMAN	HP:0005716
IFT80_HUMAN	HP:0002006
IFT80_HUMAN	HP:0000343
IFT80_HUMAN	HP:0002007
IFT80_HUMAN	HP:0030680
IFT80_HUMAN	HP:0000089
IFT80_HUMAN	HP:0000090
IFT80_HUMAN	HP:0000347
IFT80_HUMAN	HP:0002652
IFT80_HUMAN	HP:0004322
IFT80_HUMAN	HP:0002023
IFT80_HUMAN	HP:0001770
IFT80_HUMAN	HP:0000107
IFT80_HUMAN	HP:0001773
IFT80_HUMAN	HP:0001392
IFT80_HUMAN	HP:0000112
IFT80_HUMAN	HP:0002032
IFT80_HUMAN	HP:0004599
IFT80_HUMAN	HP:0000889
IFT80_HUMAN	HP:0001274
IFT80_HUMAN	HP:0001789
IFT80_HUMAN	HP:0000766
IFT80_HUMAN	HP:0000126
CE126_HUMAN	HP:0003457
CE126_HUMAN	HP:0001337
CE126_HUMAN	HP:0002715
CE126_HUMAN	HP:0001324
CE126_HUMAN	HP:0002380
CE126_HUMAN	HP:0007149
CE126_HUMAN	HP:0003134
CE126_HUMAN	HP:0002398
TRM5_HUMAN	HP:0012448
TRM5_HUMAN	HP:0000160
TRM5_HUMAN	HP:0002465
TRM5_HUMAN	HP:0001347
TRM5_HUMAN	HP:0001508
TRM5_HUMAN	HP:0000325
TRM5_HUMAN	HP:0000007
TRM5_HUMAN	HP:0002151
TRM5_HUMAN	HP:0002024
TRM5_HUMAN	HP:0001257
TRM5_HUMAN	HP:0001290
TRM5_HUMAN	HP:0001324
TRM5_HUMAN	HP:0001263
TRM5_HUMAN	HP:0000592
TRM5_HUMAN	HP:0001265
TRM5_HUMAN	HP:0001394
TRM5_HUMAN	HP:0011922
TRM5_HUMAN	HP:0003546
TRM5_HUMAN	HP:0002875
TRM5_HUMAN	HP:0012444
TRM5_HUMAN	HP:0003487
DOCK6_HUMAN	HP:0010624
DOCK6_HUMAN	HP:0001792
DOCK6_HUMAN	HP:0000256
DOCK6_HUMAN	HP:0001409
DOCK6_HUMAN	HP:0001156
DOCK6_HUMAN	HP:0001541
DOCK6_HUMAN	HP:0008070
DOCK6_HUMAN	HP:0000518
DOCK6_HUMAN	HP:0000519
DOCK6_HUMAN	HP:0000007
DOCK6_HUMAN	HP:0010760
DOCK6_HUMAN	HP:0000648
DOCK6_HUMAN	HP:0001290
DOCK6_HUMAN	HP:0001163
DOCK6_HUMAN	HP:0002059
DOCK6_HUMAN	HP:0001804
DOCK6_HUMAN	HP:0025356
DOCK6_HUMAN	HP:0001171
DOCK6_HUMAN	HP:0001817
DOCK6_HUMAN	HP:0009882
DOCK6_HUMAN	HP:0001562
DOCK6_HUMAN	HP:0000411
DOCK6_HUMAN	HP:0000414
DOCK6_HUMAN	HP:0005280
DOCK6_HUMAN	HP:0001057
DOCK6_HUMAN	HP:0002084
DOCK6_HUMAN	HP:0000294
DOCK6_HUMAN	HP:0006951
DOCK6_HUMAN	HP:0001321
DOCK6_HUMAN	HP:0002092
DOCK6_HUMAN	HP:0002353
DOCK6_HUMAN	HP:0002612
DOCK6_HUMAN	HP:0000568
DOCK6_HUMAN	HP:0006970
DOCK6_HUMAN	HP:0000954
DOCK6_HUMAN	HP:0100026
DOCK6_HUMAN	HP:0001596
DOCK6_HUMAN	HP:0000316
DOCK6_HUMAN	HP:0002239
DOCK6_HUMAN	HP:0000965
DOCK6_HUMAN	HP:0004935
DOCK6_HUMAN	HP:0002126
DOCK6_HUMAN	HP:0001873
DOCK6_HUMAN	HP:0001362
DOCK6_HUMAN	HP:0004050
DOCK6_HUMAN	HP:0002132
DOCK6_HUMAN	HP:0006101
DOCK6_HUMAN	HP:0001622
DOCK6_HUMAN	HP:0001882
DOCK6_HUMAN	HP:0001883
DOCK6_HUMAN	HP:0000347
DOCK6_HUMAN	HP:0001249
DOCK6_HUMAN	HP:0045025
DOCK6_HUMAN	HP:0001250
